246111411626 336666 62266666611 4 466666 2 166 61  666666666666666622126632 2135122222222212221222222993771122222666666666 32222322311114661222211210252161514133424321212 6 9 76626666666620.957626361           166120.649276289           2212 20
11511 911626 136666 16116626662 7 5616 266 116 66  666666666666666611126632 4125122222222211222222222 51 61122222666666666 412322121111116622122113 72112615 9134424216221 5 6 11212122222120.606809372           144260.401467797           6112 60
163621211626 136666 1612 42666410 5613 3661026 41  46666666666666662211121666164222222111221212222222 12 42222222666666666 113221214421226612222112 02521614 4132242521112 3 4 61111222222120.438348024           255380.286043002           7300 00
19842 911626 4112 5 1612 52666511 5611 566 836 36  3 1616 466115  34432662666144222222221221222212222 71121111222666666666 323312214432216622112213 33112514 8123333221222 3 5 42126666666620.517618214           233460.776434795           6111 97
230511211626 736666 62266666612 6 5666 266 146 61  66666666666666661111111666133122222222212221222222993772222221222212222 332213221121116622122313 9322151416123433321111 5 6 31226666666620.544724124           155270.387129698           7112 60
251511311626 4112 7 6112 726662 6 5625 366 746 55  5 6226 561 11  53212662666252522222222211221222222 91121122222666666666 431321122221126622122112 52221514 9223343321222 6 7 12226666666621.348121596           155240.945379839           4111 86
197911311626 4112 7 62266666612 6 5666 266 146 61  6 6226 561 41  53212661666163111222122222221122222993771222221222212221 232412121322216622122211 03521414 21734242212727777 57226666666621.681842204           155241.179403785           4112 70
218411211626 4112 7 16116616662 6 5616 466 126 48  4 1616 266 72  55211211666155222222222211221222222 82112222222666666666 522311122331216621222112 42312515 5222333321222 6 6 21226666666621.017038452           155280.489325292           8112 91
192921111626 4112 7776766666663 96666666666666666666 3222 566 51  41112661666165222122222221212222212101121122111122222221 421321222311146622112114 2342151516132342221222 5 4 76626666666621.399546735           244310.825740844           1111108
262221211626 4112 7 72266663611 4 5666 6661136 51  5 6226 561 62  43212661666154222222222212221222222 41 91211221222222221 322323212222216622112122 23312565 3133533221112 4 5 41112222221122.899724674           255151.072819429           5211 23
33362 811626 736666 16116626663 8 5616 6661036 41  46666666666666662332661666155111222221221222212222 41 91112221222222122 231321222321136622122113 5351251516132241521122 4 9 6112666666662 0.78585112           233370.897231475           7112 60
243511411626 4112 7 62266666613 9 82666666 266 20  2 6226 561 83  53211211666155122222222212221222212 82111212222666666666 332313222241216622122312 7352141312123524221212 5 7 11126666666622.600709365           167484.518352217           8111 97
13561 611626 4112 4 16116686662 7 6656 366 236 47  4 1616 466 72  54431232666154122222222212222222222993771332322666666666 41841188132311 122121114 5221251516235525216221 577 76626666666621.137448547           122321.266142335           2212 20
13611 911626 4112 5 16116616662 7 261666 4 166 51  5 1616 666 72  54432662666155122222222211222212222 41111212222666666666 422321221111116622122213 7222141416233525221222 7 7 51126666666620.877933256           133260.631272449           6400 00
224211311626 4112 7 6226666661511 5666 566 746 32  3 6226 561104  43211312666184122122222222221222222 91122212122666666666 42232121121121 222121212 42121515 9233525221222 6 5 11226666666620.668896003           155420.596618738           2111 75
282721111626 536666 82266663612 7 466666 3 566 46  466666666666666611126632 4335511222221222222122222 41 61111121221222222 331121221122126612222213 0552141116111142321111 2 8 76612122222120.372523155           244350.123210878           5120 00
26832 811626 4112 6 7226666361410 5666 666 536 55  5 1616 566 93  44542662666154221222222221222212222 71121111222666666666 51232122213115 222111213 83421524 9132332221222 4 2 6111212222212 1.33529599           233341.504316295           4211 13
34142 511626 136666 16116626663 9 361666 41066 51  56666666666666662221125666192122122221221222212222 51 91222222666666666 412321221321126622122122 7221266512233423221222 3 2 52226666666620.943882989           212450.845721171           5221 11
148021032926 4112 7 1616666666511 91666666 966 32  3 1616 166115  34321341666165122222222211222212222 81122222222666666666 52331311132121 222211422 8222126212233523321222 4 6 41126666666620.543627663           244470.878409437           7112 94
342521011626 536666 16116626663 8 261666 41166 51  56666666666666662322661666143222222222211222211221 31 91122222666666666 322225222221116622212314 5112141316233333321222 3 1 4112666666662 0.90948543           244380.646820061           8112 62
18472 611626 2122 2 1611662666511 5616 366 826 36  3 1616 566115  432126632 4152222212122221222222222 71111112222666666666 312312212322226622122112 22312515 2233424221221 2 1 61126666666620.485548291           222420.733641599           2221 12
321011219626 136666776766666661 4666666666666666666666666666666666611126632 9155122222222212222121222993771212222666666666 332224223111146612222122 7351266516233334221111 6 3 76612222221220.817191753           155220.308343492           2221 12
22112 911626 4112 7 1612 326661 5 464366 41066 56  5 7223 461 51  643126631 5275422222222213333333333 11 52222222666666666 451428221112146612222212 5341261516233434216221 4 3 41111222222123.297897877           244122.242461559           2111 64
13322 911626 536666 3226666166511 5666 4661136 46  46666666666666662331231666255322222222212312212221 32 81222222666666666 341314224432246622122313 6312151416234424321122 388 51126666666620.849357985           233410.837707025           1111108
31842 811626 4112 4 1611662666511 161666 6 966 32  3 1616 166115  34432662666184122122221121222212222 91121122122666666666 422411211332436622112211 7252141412233525121222 5 5 51126666666620.508425286           23346 0.76264527           6112 60
33402 711626 4112 7 1611661666511 5616 566 136 36  3 1616 566115  34432662666243512121222221222212222102131122222666666666 433421221422216622112213 5422161410132343221122 2 2 41126666666621.652639868           23331 1.05972087           1111108
26951 811626 136666 82266662611 1 6666 166 116 66  666666666666666611126632 4211322222222212222221122 21 31222222666666666 243128224111126612222112 01512615 4283434416121 6 9 76611122221121.188555641           133260.854623543           6111 65
111711311626 4112 7 6226666661511 926666661166 31  3 6226 561115  53211311666162122222222212221222212101131212212666666666 522422221222256612222111 91321615 9134425221212 6 7 23226666666621.001682874           155410.945119323           2111 54
260921311626 536666 422666626641066666666666666666666666666666666661111211666143222222212222212222222 11 31122222666666666 312212223221116612222212 43221414 9133323316212 3 2 31126666666620.566308419           255370.545864536           7112 60
26301 811626 4112 4 16116626663 8 5616 3661046 51  5 1616 566104  443226632 4272322212222221222212222101131121222666666666 51242212222224 222211123 7332156516134524221212 5 1 51126666666620.836786756           133341.068227577           4111 76
162411211626 4112 6 6226666661511 266666 6 666 32  3 1616 266 83  44312662666165222222222211222222222 91121222212666666666 322324222232226622112121 02112665 4135515221112 5 5 21226666666620.614033631           155480.698360916           8111 97
208821311626 3132 7 62266666612 7 826666661166 55  5 6226 921 93  211126632 4141222222222212221222122 62 72222221222222221 351325222111156612222124 2351266516274555521221 6 8 76626666666621.383442328           266250.261984597           5112 71
267721411626 3132 7 6226666661511 166666 6 966 41  4 1616 166115  432111132 4235322222222211221222222101121112212666666666 312223222351336622122121 22512665 4232242421222 4 2 61112122222120.905591344           266410.723161039           1111108
139821133226 3112 2 8226666361410 5666 6661136 51  5 1616 566 41  632126631 5224122221222221222121222 22 61222222666666666 24232422121112 422211122 54541665 911333342111288 3 76611122222120.634803708           24436 0.56962609           6111 64
250711311626 4112 7 6226666661410 82666666 666 20  2 6226 561115  53212661666163122222222212221222212993881212112666666666 622322221311216622122123 61212665 9234524221222 7 6 31126666666620.737454181           166360.659828555           6112 80
255621319626 4112 7 62266666613 8 5666 3661036 41  4 6226 561104  43212661666175122222222212221222222 91121222222666666666 423422121421216622212113 32212515 6133524121222 4 1 21126666666620.976132088           266350.284094381           5112 81
332321411626 536666 6226666661410 9166666610669999996666666666666661111311666165222222222212222222222 42 61211121222222221 522321112451226612222211 83221513 9123323221212 2 1 61126666666620.894382334           26732 0.69917598           2120 02
13211 919626 3232 3 1611662666410 5616 666 616 54  56666666666666661112662666234522222222211222222212993771112222666666666 41222122113225 822211223 7355146416134434321212 4 1 51112122222121.954639895           133311.420258486           1111108
28671 732926 4112 5 16116616663 9 461666 2 166 48  4 1616 466 93  44432662666153122222122221222212222 91121112222666666666 61242122123111 622111214 3132141316235525121222 5 9 32326666666620.481133209           12232 0.53556983           2112 70
259421011626 536666 1612 62666511 162466 5 966 41  466666666666666611113132 4233521222222221221222222 41 61122212666666666 41232122132115 722211112 2222161516232332321222 4 1 21426666666620.362599399           244450.184463728           5111 86
23672 911626 3132 3 1611662666511 161666 6 966 41  4 1616 566104  54432662666143122222221221222212222 51111122222666666666 332313224322236622122224 52251662 8234424221228 6 3 4211212222212 0.73051018           23341  0.7204895           1112100
258011211626 4112 7 62266666613 8 5666 5661146 36  3 6226 261 62  53211211666165222222111122221222222993771112111222222221 571311212231216622212112 62221515 9133525221222 6 6 38326666666620.619011705           155320.358962456           2112102
102821211626 4112 7 72266663611 5 5666 666 516 54  5 6116 916104  43211211666375222222221222122222222 91121211222666666666 322321222211116622212123 8311266512221233421222 488 61111122222121.872731029           255181.489831759           8112 70
25572 911626 4112 4 1612 51666511 261166 6 866 32  3 1616 266115  34542661666163222222222121222212222 71121122212666666666 532221221221216621222113 6222151516233434221222 4 2 41126666666620.457750438           233450.253086844           5111 97
280111311626 4112 7 6226666661410 166666 4 266 47  4 6226 561 83  53211211666165122222222212121222212101121112122666666666 522312211234216622212112 42221515 9222334221221 4 3 52126666666620.929701464           155350.319706308           5112 70
23482 811626 1232 3 16116626663 8 5616 166 346 56  566666666666666611126631 5214312222222221222222122 32 51112222666666666 432322211221156612222113 71221514 4233324321222 1 1 61226666666620.930725677           233270.691427365           7111 87
130821011626 4112 7 1616666666511 886666661066 32  3 1616 166115  54521342666263322222222211222212222993771111112666666666 51331321232233 221111312 72321413 9132423221222 477 62112122222220.491994219           244410.446482542           1111108
227011311626 4112 7 62266666612 7 5666 466 146 48  4 6226 561 41  63211311666155122222111222221222222 61101212222666666666 422311212132216622122212 5312151416122232321212 6 5 17812122222121.509397223           166271.028767325           7300 01
151411311626 4112 7 6226666661511 91666666 866 31  3 6226 9111159993212661666145522222222212222222222 91121212112666666666 512413112221316622112312 32321314 9224425221212 7 8 3112666666662 2.03261559           155321.178705795           2112104
220111413626 5232 5 6226666662511666666666666666666666666666666666652126632 4241522222222212221222222 91111212222666666666 42231311231324 422121222 43551465 9134524321212 7 8 11112212222121.741087833           167483.024885509           8111 97
182811011626 4112 6 16116616662 6 5616 266 126 61  6 1616 566 62  63211111666155122222222211222222222102121211222666666666 522323222221116622212223 7253156314222242321221 7 4 61126666666621.208020945           144240.923266752           4120 02
30582 711626 2122 3 16116626663 9 361666 41066 51  5 1616 366 11  54321122666142222222222211222222221 61111112222666666666 522321221431226622212213 8242161412232323221222 3 1 6112666666662 2.76319873           222334.719599068           3111 64
167321333226 536666 62266666611 4 5666 266 346 66  666666666666666623126632 4234522222222212221121122 41 92222222666666666 31231121213441 312221224 43141662 6134524221211 5 6 76626666666621.986043636           266142.208519933           4111 97
28811 511626 1132 1 42266661665116666666666666666666 52266666 9366632126632 4221522212222222222211221 21 61222222666666666 31132221412232 221111123881212665 8233424221122 7 6 32311122222220.420965348           11135 0.41870025           5111 97
15911 411626 136666 16116626662 6 5616 166 146 66  66666666666666662212665666155222222222211221222222 62101133322666666666 322322211231146622112124 5312156516134525221222 5 2 42212122222121.844335253           111263.238262292           6111 97
223021233126 736666776766666662 6666666666666666666666666666666666611112131 5233422212212222221222222 61 72212222666666666 32222111221225 412221411 54521513 6112241521111 2 8 61126666666620.479176709           25527 0.30053026           7211 23
165921211626 4112 4 62266666612 7 91666666 166 20  2 6226 561 93  33211311666154222222121222221122222 61101222222666666666 532321222141216622122112 43112515 9222333321222 5 2 6412666666662  0.9110933           255260.488088364           6112 60
15801 511626 136666 16116626663 9 5616 266 126 61  666666666666666611126632 4232322222222211222222222 61 81122222666666666 418321121223226622122124 6311256516232324221222 5 3 33411122222120.865527372           112320.963455315           2111 64
236811311626 4112 7 62266666612 7 5666 566 736 36  3 6226 161 62  53211211666165222222222212221222222101121111112666666666 523411122235216622122212 72221413 9234525121222 4 6 52226666666621.452015952           166350.478864689           5111 97
121621311626 4112 7 62266666611 1 266666 51166 51  5 6226 561 62  61112661666193221222222222221222122 61 81112222666666666 312311212311216622122212 62321414 9223325221222 3 2 41112122222221.914252465           255172.249472173           7300 00
321621119626 536666 32266661661 1 466666 11166 51  56666666666666661112661666234122221112222212211221 11 32222221122222222 222123222111156612222123 431126651623233232112288 6 76626666666620.595218608           244140.752195555           4211 23
193711211626 4112 7 62266666613 9 5666 166 416 61  6 1616 466 93  43211211666144222222122221221222222 91121112211222222221 341321222342226622112222 43221564 8234424221222 3 4 31226666666621.588637726           155361.482133079           6111 97
209611111626 136666 16166666662 7 926666661164 10  16666666666666661112661666145122222222212222222222 82 92222222666666666 432324222111126612222122 42112665 6233424281228 8 7 33311122222120.781415124           144220.321342439           2112 81
186011019612 4112 4 16116626662 7 461666 2 466 61  6 7222 561 11  646413231 5253511212212221222211222101131222222666666666 33132322211112 322211422 33241361 4123434321122 7 9 76626666666621.226772306           144371.460355732           7111 97
194721211626 736666 62266666611 5 6666 266 516 51  566666666666666611112132 4233122222122222221222222 51 71122222666666666 312422121311226622122113 53212514 6235524321222 3 1 61112122222120.707429504           255250.139689619           5111 64
151721313626 136666 6226666661410 5666 7661126 32  36666666666666661111211666343511222221222221222212 91101112122666666666 51331322435342 222211111 2321261516132433321222 4 2 6112666666662 0.57310285           266480.551653909           8111 97
29582 411626 136666 26116666663 8 465666 6 766 55  56666666666666664312665666165122211112122222222222993881133321222222212 222221212221146622122112 53412515 4182242388228 4 4 51212122222121.729290991           211334.450508591           3112 93
161811311626 4112 7 62266666612 6 5666 266 226 61  6 1616 666 93  53211311666165222222222211221222212 91121112212666666666 412421223232316622122213 32121515 6134525221222 4 4 41126666666620.899527063           155220.339410322           2111 87
175421011626 4112 6 1611662666511 261666 6 866 32  3 6226 261115  34421231666244322222222211221222222 81131112122666666666 532312222423246621122122 32312565 6224533321222 3 4 32212122222120.555771162           244470.898031258           7111 97
28141 633226 1132 3 41116686661 1 6626 166 226 56  5 3116 466 62  546426631 1242422221122221212221221 12 32222222666666666 111324111121259922121324 7124146416233324221121 4 5 76626666666622.052790734           122183.552176003           8120 02
344311411626 4112 7 62266666612 6 916666661166 20  2 6226 561 83  51112661666155222122222222221222222 61 81122111222222221 222322113211116612222211 5322151510123525221112 6 6 11326666666621.814607111           166261.056426575           6111 97
117911422611 4112 7 6112 726661 4 5614 2661136 36  3 6226 561 41  51111211666235322222122221221222222 82 91112222666666666 32232122821112 522121222 5242156514123434221212 6 8 76626666666622.527320713           166271.722558469           7111 65
213311219626 3132 6 16116626662 6 5616 266 226 61  6 1616 466 41  511112131 1235422211122121222222222 42 61222221212222222 221322223111136612222123 5355166514223334421212 4 3 13512122222120.817598524           155280.393369234           8111 86
23842 711626 4112 5 16116616663 9 5616 466 716 46  4 1616 566 93  444326632 4154122222222211222212222 71121112222666666666 312423223122116621222123 5211266516122433221222 4 7 61112122222221.271490013           222250.481941716           5112 92
315711111626 136666 16116626663 9 461666 4 866 54  56666666666666661112661666133222222122221222222222 81 92222222666666666 412311211512216612222213 42321514 8124524221222 5 5 41126666666620.395808352           144320.250155803           2112 62
24171 711626 4112 6 1616666666410 92666666 766 20  2 5116 166104  44542662666174122222222211122212222 72121212212666666666 513421211222116622122223 51321665 8233445221222 8 6 41226666666620.694227382           133350.282775508           5112 81
10722 813626 536666 1611662666511 5616 2661136 66  666666666666666622211232 4232322221222221222111222993771113222666666666 422311221242236622122213 62221514 91733343812717777 51126666666620.301681026           233420.281275091           2111 87
120221211626 4112 7 1611662666511 161666 6 866 32  3 1616 926115  33211212666254322222222211122222212102132233212666666666 622411111525546622212111 42112615 9233534221222 2 1 76626666666620.458208721           25546 0.58026507           6111 97
296911011626 4112 5 16166666662 7 926666661164 10  1 1616 666 93  44312662666153122222222212122222222 61111111222666666666 313321221112136622122211 53221413 9132435321222 5 8 12312122222121.783037916           144271.381070725           7112 60
204411311626 4112 7 6226666661511 166666 6 966 32  3 6226 361 62  53212661666165222222222212222222212 91121222121222212222 512321211222226622112212 4212151416124424221222 7 8 21126666666620.905350106           155461.299173061           6212 20
292011411626 4112 7 62266666613 9 5666 566 136 36  3 6226 561 51  53211211666155122222222212221222222 52 91112222666666666 423312222322116622212212 32121515 6234525221222 8 8 12126666666621.009648994           166350.332975165           5211 44
109921211626 4112 7 6226666661511 166666 6 966 32  3 6226 161 62  53211111666165222222222212221222212101122222221222222221 432324112322216622112112 5121261516235524221122 3 2 11126666666620.637894029           25545 0.29775357           5111 54
18151 711626 4112 3 1612 52666511 5611 5661146 36  3 1616 366115  34432662666193212211222121222212222 91131222121222122222 522323224232416622112113 31221615 8232242321222 6 4 32226666666620.694924582           122432.068741157           3111 97
191421011626 3132 7 1611661666511 461666 6 866 36  3 1616 566115  34311221666195522222222211222222222993771111112666666666 51341321145452 221111112 52212515 8134425221222 2 3 32126666666620.333143275           244450.169478633           5111 87
224421011626 536666 1611661666410 161666 51166 41  46666666666666661111212666145122222121221222222222 91101212222666666666 432322221431116612222223 5232156416133435321222 1 2 61112122222120.405047316           244410.367578619           1112100
19212 911626 4112 6 1611662666511 161666 6 966 32  3 1616 566104  54512662666174122222111221222212222 62121212222666666666 312312212322116622112222 7231256516234535221222 3 1 41112122222120.488705506           233420.455649092           2120 00
22122 811626 636666 72266661612 6 466666 4 366 66  666666666666666623313331 6221522122121222222211122 21 51222221222222212 231223223111156622122223 63312565 4232143416281 3 1 76611122222121.616594251           233261.025814876           6111 87
242821111626 536666 16116626661 5 161666 31166 41  466666666666666611112131 5164222212222221222222222 91101212222666666666 112323222252126612222212 5312151416234433421122 2 1 6112666666662 1.42001677           244131.678846021           3111 97
282421111626 136666 16116616663 8 5616 466 146 46  46666666666666662221122666224312212222221222222222 61101112222666666666 322312211232236622122111 42221515 8234534421122 3 1 61112122222220.579826543           244380.412368827           8111 65
174711211626 4112 7 6226666661410 466666 6 166 36  3 1616 666 72  53211311666165222222222211221122212101131111112666666666 523411111332216621122111 5111251513233525122221 4 3 61126666666620.852652382           155360.795489292           6111 97
20532 411626 136666 522666666641066666666666666666666666666666666665412665666164122222121221222211222 32101313222666666666 31232422124224 222111213 3351251516233423281228 3 3 76626666666621.026546855           211350.901048726           5120 00
246321211626 736666 3112 626363 9 6615 6661116 61  666666666666666611112132 4144112222222221221221222 41 62212122666666666 414412111322116621122122 2211266516235425221222 4 2 76611222222120.450428942           255460.570412935           6300 00
24832 611626 3132 4 1611662666410 5616 666 746 46  4 1616 566 83  44322661666153122222222211222212222 91121112122666666666 323321222111126622122123 42512565 9233534321222 5 3 42226666666620.816488215           222461.984785604           6400 00
22281 611626 136666 1611662666410 5616 466 846 47  46666666666666661112665666224421212222121222222222 71 91112122666666666 33122422421112 212221113 5341261515231354421222 8 9 61226666666621.338349031           122311.575934868           1111108
304121111626 4112 5 1616666666410 916666661166 10  1 1616 566115  34322662666143122122221221122222222 92121221121122222222 41241111122121 112221114 32112615 4235515221222 6 8 3122666666662 0.75826467           244320.422920831           2112 70
316221121626 4112 7 8111662636410 361666 51066 41  4 6226 161 83  34311221666145222222222211211222222 61112212222666666666 332421222511116622122114 5341261516113424121212 4 8 76626666666621.275750197           244481.395537468           8112 62
181811211626 4112 7 6226666661410 466666 4 266 48  4776766666 516663211211666155222222222212221222222 71111111122666666666 532323222333216622112113 71212615 9235525221222 7 5 41226666666621.049064137           15536 0.97873331           6111 86
201111311626 2122 5 62266666612 7 91666666 164 10  1 6226 561 51  63212661666355922222121222221222212 31 71212222666666666 211213223311146612222214 5412161416121242421111 4 8 22226666666621.381521963           15522 0.52127705           2212 10
189611411626 2122 5 6112 616661 5 5615 566 116 36  3 6226 561 72  53211311666144122222111221221122212101121222122666666666 418411122425536622112122 23412665 3125424221211 6 8 12426666666621.556510325           166141.961335619           4112 70
243011212626 136666 1616666666511 91666666 866 32  36666666666666661112661666165322222222211222222122 12 31222211222222122 322122212622346612222311 5312121116233242416222 8 4 61126666666620.428362357           15542 0.38207585           2111 75
244921411626 736666 6226666661410 76666666 566 54  56666666666666661111311666175122222222212221222222 81 91212122666666666 322322122631216622212413 7232121116234434321222 2 4 41126666666621.011891467           267371.489931455           7111 86
30832 411626 1232 2 4226666166410666666666666666666666666666666666644126631 5245522222222211222211222 32101133312666666666 422322222231256622122213 52251544 4233323221222 4 1 61126666666623.300974926           211116.301179556           1111108
218221211626 5232 2 16116626662 7 261666 11166 51  56666666666666661111211666345222122222221212222222 31 51212122666666666 432323212112216622122212 12121515 9234525221222 2 1 61126666666620.540897939           25522 0.18011039           2120 02
258321011626 2122 6 3226666166511 5666 466 746 46  4 1616 566 51  64322661666145522222122221222222222 51111111122666666666 423311122332226622122123 22221565 8233424321222 3 9 31126666666620.534725985           244460.738022884           6111 97
181911411626 4112 7 62266666613 8 166666 5 966 41  4 6226 161 83  53212661666155222222222212221222222 71111222221222222221 431823221231226622112122 3231256516125525221222 5 5 7662666666662 1.21327887           166320.674752554           2300 01
20061 913626 2122 6 1611661666511 5616 566 136 36  3 3222 266104  54322662666175222222222211222122212 91121111122666666666 412311211222216622112122 42312665 6232334221221 5 4 21226666666620.523895105           144480.649392951           8112 92
292321011626 4112 7 1611661666511 5616 566 846 36  3 1616 566115  24421331666175222222222211222222212101131111122666666666 522321221232246622212213 72321413 9135424321222 4 6 52212122222220.445268197           244450.226519491           5111 97
197211311626 4112 7 62266666612 6 5666 266 446 61  6 6226 661 83  532113131 5133122222221222221222222 51 92222222666666666 312321222311116612222122 3322166516123444321112 5 7 6112666666662 0.98495412           144250.240192697           5112 81
111021011626 1132 7 16116626662 7 461666 3 566 54  5 8223 461 62  51112662666232322112222221222122222 91101112222666666666 22232122121112661222221210352151314233333321222 2 4 76612122222121.296780518           244280.600087883           8111 97
239321411626 536666 6112 726661 5 5615 666 916 41  466666666666666611113132 4134122222222211221222222993771222222666666666 442321222212126622122114 33121615 9132333321222 4 4 51126666666621.125108318           266161.083060146           6112 90
329511411626 4112 7 6226666661511 166666 6 966 32  3 6226 161115  33212661666145222222222212221222212101121111122666666666 51231211165432 122121112 54521615 9113333321211 5 5 21226666666620.734494604           166370.769381218           7111 97
29152 711626 2122 5 1611661666511 5616 566 736 36  3 1616 566115  343226632 3233322222222211222222222102131122222666666666 53232222221212 222121113 71221615 9234525221228 7 5 31212122222121.917360805           222413.064597691           1111108
340211211626 736666 62266666613 9 82666666 766 20  26666666666666661111211666185222222122222221222222101121211122666666666 512411211432226621112122 62221565 9234424221222 7 7 32326666666620.720183383           155370.786615194           7111 97
139421011626 4112 7 16166666662 7 91666666 161 10  1 1616 916 41  13211211666155122222222212122222222101131221122666666666 232322212332216622122123 5321256516133333221222 3 7 41226666666620.975656792           255260.522676137           6112 90
28222 911626 2122 4 1611662666410 161666 6 966 41  4 61168866 83  34322661666273521222222221221222212 81121222222666666666 513312214655226621122122 12212665 4112232321222 2 3 31126666666620.672779344           233480.799844211           8112 92
13181 711626 2122 3 1611661666410 161666 5 666 51  5 1616 166104  54431121666183222222222121222212222 62111111122666666666 231323222121126622122113 63521615 9134524121222 6 8 41112122222221.032090546           13335  0.4203953           5111 86
22322 411626 136666 26116666663 9 5656 166 746 55  56666666666666664522661666355222222222211322233323993771133312666666666 321321723121216622122113 63451545 62332423212217777 76626666666621.259816119           211351.105800192           5112 82
29292 911612 136666 1611662666511 261666 61166 32  366666666666666622226632 9232321211212221222212122 51 81222222666666666 313312211634456622122121 02141664 5232333221122 5 3 7661112222212  0.2812155           233480.334327431           8111 97
12822 711626 3132 1 16116626663 8 5616 666 436 55  5 3221 566 93  33212662666142222222222211222222222 22 61232221212222222 33242122253124661222212410111266516235515121222 5 6 76626666666620.953410787           222381.194243643           8112 61
293511011626 136666 16116626662 7 5616 366 216 47  466666666666666611126632 4225522211122221222222222 71 82212122666666666 321222222411136621222211 6232151516135534321222 6 7 51126666666620.688070181           144280.360801629           8111 97
338221411626 5366667767666666641066666666666666666666666666666666661111211666144222222221222221222222 71 81112121222222221 312311213222226622122122 5422156410112342421112 5 8 61126666666620.421350382           266420.318073907           2120 02
276921411626 4112 7 62266666611 1 5666 5661136 36  3 6226 161 83  43211211666245522222222212221222222 81111222221222222221 422213112353436621122111 22221515 4232333321222 4 1 31126666666622.187706083           266181.669108358           8111 97
34312 711626 4112 4 1611662666511 161666 6 966 41  4 1616 366104  44542662666164222221212221222212222 61121112221222222221 21242211243233 222211313 53341537 9235525221222 5 2 76626666666620.582167628           233471.022351875           7300 01
187311211626 4112 7 82266663612 6 5666 266 136 61  6 8223 561 72  532113232 3143122222112222222122222 31 72222221221222222 141224222211226612222312 24321411 6112333322111 5 9 76612122222121.338555968           155220.505065085           2400 00
303721311626 536666 62266666611 5 166666881166 54  566666666666666611112132 4233222222222212221222222 51 62222222666666666 242221223221126612222312 9322151412122333321122 3 1 3111122222112 3.45062085           255112.277339034           1111108
223721419626 4112 7 62266666611 4 76666666 966 51  5 6226 561 11  63211225666145122222222212221222222 31 71212222666666666 312311121222219912221313 5312131116235525221222 3 1 76626666666620.421823515           266260.216720564           6212 20
21621 811612 3132 3 32266662663 8 5666 566 236 47  4 1616 566 83  45422665666152122222111221211222222 31 92222221222122222 242224221411116612222122 2551266516112343421112 8 3 7661222222112 2.01243668           133311.462254137           1112100
21852 911626 6232 2 1611662666511 461666 61166 36  36666666666666662332662666153222222121221222222222101131212122666666666 232213221244346621112213 63321414 9133333321221 3 1 31212122222220.687014275           233471.206474388           7111 97
34112 411626 136666 5112 12666511 564588668836 56  56666666666666664412665666185222222222211122231212 71121113322666666666 51341212123224 721111123 41212565 6234525121222 4 1 31326666666621.439868109           211363.428837085           6111 87
241121311626 4112 7 62266666611 4 366666 51066 51  5 6226 161 51  51111311666144122222222212221222222 92102122221222222221 212221223111146612222322 7352156312133333321111 2 1 76612122222121.772795279           266260.910810279           6111 44
27962 911626 4112 6 1612 31666511 5623 5661126 32  3 1616 926115  34431231666184222222222211122212212101131212122666666666 514312212432226622212112 7131261512234525221222 5 5 31226666666620.368065808           233420.343169556           2111 87
199421211626 4112 7 62266666612 6 5666 2661046 51  5 6226 561 62  63211212666144222222222212221222222 51 91212221222212222 332312223311126612222213 42221514 6124525221222 3 5 61126666666620.962331629           255260.515537618           6400 00
326721011626 5132 3 1612 326663 8 6611 266 316 56  5 1616 566 62  611112132 4141122222222211222222222 81 92222222666666666 212321211121116622122224 5352156416233333322122 1 5 41126666666621.140622972           244161.247791663           6111 64
305111211626 4112 7 6226666661410 366666 61066 41  4 6226 911104  43211211666165122222111222221222222 21 61211121212212222 323222222212216622122112 33121515 8223333321222 7 7 13512222221220.452190385           15542 0.40332915           2400 00
216511111626 5232 4 1611662666410 5616 466 146 46  466666666666666611126632 8355222222222211222222222 91112222222666666666 322322222411136622122124 44521565 9113435221222 6 8 76612122221120.787706501           144340.925244511           4112 62
32642 711626 136666 16116626662 7 5616 2661126 56  56666666666666661112662666143122222221221222222222 51 61112121122222222 33222222122122 222211213 5222151416232232221122 4 4 61226666666620.792538516           222220.506575778           2111 75
202621311626 4112 7 62266666611 4 5666 6661116 55  5 6226 911 62  23211211666144111222222222221222212 41 92111122666666666 332323212211136622122112 72121515 6234534321222 4 5 61126666666622.104557741           266172.371788678           7112 60
106221313626 536666 62266666611 4 466666 61166 66  666666666666666611126632 4224311212222122221311222 22 31212222666666666 312424222199156621122211 82121614 12844333162228877 21412221222122.842368321           255173.340117649           7111 97
33131 613626 4112 5 16116626663 9 5626 366 236 47  4 1616 566115  443226632 4161122222222211222222222 72111122221222222221 332122221121226621222113 5131261516233241421221 4 5 41226666666621.175651148           122362.105432895           9111 76
273721411626 4112 7 6226666661511 16666688 966 41  4 6226 561115  33211311666174122222221222221222222102121112222666666666 523382222531316622212212 62121514 9125525221222 3 2 76626666666620.550210045           26648 0.52961789           8112 91
26531 911626 4112 5 16166666662 7 91666666 163 10  1 1616 816104  14432662666155222222211222222121222 12 41122221222222221 222222121221116621222211 8212151413233343416222 7 8 52326666666621.141141836           133260.820530942           6112 60
11382 833226 136666 1611662666511 6616 6661016 56  566666666666666622211231 6233222222121221222211222 31 61212222666666666 32222321223224 822111412 21221312 9235524216222 377 76626666666620.188823619           233440.327194545           4400 00
