"DEPCOM";"PTOT"
"70444";160
"70445";113
"70446";599
"70447";2283
"70448";155
"70449";63
"70450";40
"70451";2743
"70452";261
"70453";80
"70454";49
"70455";1505
"70456";151
"70457";109
"70459";1107
"70460";434
"70461";116
"70462";79
"70463";142
"70464";1347
"70466";124
"70467";3206
"70468";91
"70469";214
"70470";161
"70471";28
"70472";527
"70473";1922
"70474";129
"70476";64
"70477";762
"70478";887
"70479";100
"70480";137
"70481";207
"70482";1539
"70483";135
"70484";178
"70485";203
"70486";112
"70487";293
"70488";194
"70489";803
"70490";122
"70491";484
"70492";575
"70493";458
"70494";343
"70496";26
"70498";469
"70499";104
"70500";170
"70501";97
"70502";84
"70503";163
"70504";362
"70505";169
"70506";387
"70507";234
"70509";107
"70510";133
"70511";221
"70512";219
"70513";2418
"70514";680
"70515";66
"70516";250
"70517";391
"70518";99
"70519";108
"70520";109
"70521";180
"70522";152
"70523";201
"70524";111
"70525";216
"70526";642
"70527";72
"70528";485
"70529";389
"70530";124
"70531";107
"70532";507
"70533";122
"70534";126
"70535";153
"70536";132
"70537";297
"70538";83
"70539";455
"70540";79
"70541";204
"70542";213
"70544";114
"70545";132
"70546";223
"70547";171
"70548";144
"70549";77
"70550";14970
"70552";214
"70553";117
"70554";193
"70555";172
"70557";136
"70558";139
"70559";201
"70560";163
"70561";1428
"70562";150
"70563";533
"70564";307
"70565";52
"70566";204
"70567";135
"70568";57
"70569";63
"70571";40
"70572";284
"70573";135
"70574";59
"70575";834
"70576";150
"70577";376
"70578";175
"70579";441
"70580";155
"70581";690
"70582";82
"70583";129
"71001";797
"71002";1237
"71003";799
"71004";1149
"71005";251
"71006";180
"71007";170
"71008";154
"71009";723
"71010";857
"71011";455
"71012";329
"71013";262
"71014";13153
"71015";922
"71016";1064
"71017";93
"71018";548
"71019";144
"71020";99
"71021";292
"71022";632
"71023";947
"71024";505
"71025";363
"71026";342
"71027";717
"71028";108
"71029";290
"71030";204
"71031";59
"71032";683
"71033";853
"71034";338
"71035";204
"71036";69
"71037";87
"71038";466
"71039";179
"71040";6096
"71041";193
"71042";322
"71043";83
"71044";302
"71045";177
"71046";95
"71047";4819
"71048";178
"71050";335
"71051";133
"71052";722
"71054";659
"71056";2359
"71057";123
"71058";185
"71059";3556
"71060";226
"71061";464
"71062";295
"71063";759
"71064";991
"71065";276
"71066";121
"71067";127
"71068";58
"71069";573
"71070";2132
"71071";261
"71072";140
"71073";5534
"71074";572
"71075";632
"71076";44799
"71077";513
"71078";155
"71079";457
"71080";97
"71081";2580
"71082";222
"71084";535
"71085";221
"71086";465
"71087";161
"71088";228
"71089";242
"71090";4158
"71091";188
"71092";512
"71093";677
"71094";137
"71095";442
"71096";193
"71097";478
"71098";249
"71099";322
"71100";199
"71101";454
"71102";691
"71103";266
"71104";190
"71105";7557
"71106";2810
"71107";327
"71108";172
"71109";348
"71110";572
"71111";308
"71112";223
"71113";104
"71115";96
"71116";167
"71117";1103
"71118";6153
"71119";1114
"71120";3700
"71121";309
"71122";557
"71123";376
"71124";204
"71125";20
"71126";589
"71127";67
"71128";89
"71129";272
"71130";233
"71131";767
"71132";2262
"71133";1636
"71134";660
"71135";880
"71136";264
"71137";4880
"71139";142
"71140";48
"71141";308
"71142";232
"71143";450
"71144";190
"71145";562
"71146";232
"71147";252
"71148";838
"71149";1336
"71150";3037
"71151";80
"71152";184
"71153";21485
"71154";2474
"71155";522
"71156";263
"71157";1841
"71158";1555
"71159";200
"71160";314
"71161";314
"71162";1148
"71163";90
"71164";131
"71165";383
"71166";116
"71167";555
"71168";171
"71169";697
"71170";1803
"71171";305
"71172";83
"71173";310
"71174";173
"71175";340
"71176";7775
"71177";798
"71178";897
"71179";79
"71181";167
"71182";1395
"71183";155
"71184";587
"71185";337
"71186";268
"71187";1581
"71188";61
"71189";1619
"71190";2182
"71191";475
"71192";1835
"71193";473
"71194";785
"71195";221
"71196";638
"71198";405
"71199";172
"71200";696
"71201";201
"71202";1901
"71203";48
"71204";1499
"71205";636
"71206";242
"71207";288
"71208";216
"71209";729
"71210";377
"71212";1380
"71213";571
"71214";422
"71215";2563
"71216";200
"71217";126
"71218";586
"71219";551
"71220";478
"71221";3695
"71222";895
"71223";565
"71224";79
"71225";521
"71226";32
"71227";524
"71228";207
"71229";235
"71230";6946
"71231";624
"71232";203
"71233";304
"71234";339
"71235";1968
"71236";874
"71237";530
"71238";993
"71239";702
"71240";371
"71241";491
"71242";526
"71243";374
"71244";433
"71245";318
"71246";254
"71247";343
"71248";720
"71249";1005
"71250";1085
"71251";585
"71252";381
"71253";925
"71254";147
"71255";182
"71256";539
"71257";649
"71258";511
"71259";352
"71261";656
"71262";163
"71263";6398
"71264";328
"71266";316
"71267";863
"71268";349
"71269";2048
"71270";33802
"71271";152
"71272";204
"71273";283
"71274";387
"71275";1754
"71276";122
"71277";677
"71278";155
"71279";634
"71280";88
"71281";314
"71282";1241
"71283";547
"71284";142
"71285";414
"71286";254
"71287";341
"71289";1123
"71290";380
"71291";980
"71292";1311
"71293";408
"71294";1213
"71295";1499
"71296";751
"71297";757
"71299";321
"71300";613
"71301";174
"71302";216
"71303";470
"71305";816
"71306";17891
"71307";290
"71308";31
"71309";2009
"71310";4963
"71311";261
"71312";253
"71313";383
"71314";204
"71315";183
"71316";364
"71317";180
"71318";1097
"71319";790
"71320";321
"71321";195
"71322";54
"71323";136
"71324";574
"71325";1211
"71326";424
"71327";349
"71328";635
"71329";417
"71330";758
"71331";115
"71332";473
"71333";1224
"71334";385
"71335";67
"71336";3073
"71337";301
"71338";217
"71339";403
"71340";1513
"71341";249
"71342";9208
"71343";310
"71344";64
"71345";661
"71346";1597
"71347";551
"71348";133
"71349";52
"71350";889
"71351";1940
"71352";90
"71353";529
"71354";569
"71355";279
"71356";982
"71357";215
"71358";101
"71359";558
"71360";1952
"71361";60
"71362";338
"71363";92
"71364";175
"71365";577
"71366";383
"71367";364
"71368";312
"71369";430
"71370";634
"71371";1557
"71372";2010
"71373";1687
"71374";164
"71376";273
"71377";130
"71378";1551
"71379";1229
"71380";789
"71381";79
"71382";700
"71383";523
"71384";505
"71385";567
"71386";96
"71387";249
"71388";469
"71389";284
"71390";1088
"71391";556
"71392";492
"71393";488
"71394";764
"71395";205
"71396";488
"71397";286
"71398";1066
"71399";525
"71400";131
"71401";630
"71402";739
"71403";261
"71404";889
"71405";193
"71406";130
"71407";226
"71408";420
"71409";327
"71410";790
"71411";156
"71412";1196
"71413";860
"71414";456
"71415";138
"71416";599
"71417";1049
"71419";1888
"71420";2300
"71421";189
"71422";267
"71423";436
"71424";206
"71425";277
"71426";529
"71427";52
"71428";763
"71430";400
"71431";374
"71433";488
"71434";346
"71435";243
"71436";1012
"71437";325
"71438";533
"71439";740
"71440";375
"71441";275
"71442";1567
"71443";1636
"71444";1179
"71445";6112
"71446";187
"71447";273
"71448";1390
"71449";118
"71450";103
"71451";94
"71452";98
"71453";242
"71454";194
"71455";159
"71456";1916
"71457";122
"71458";61
"71459";344
"71460";477
"71461";62
"71462";537
"71463";568
"71464";187
"71465";273
"71466";123
"71468";850
"71469";361
"71470";338
"71471";90
"71472";213
"71473";160
"71474";150
"71475";6615
"71477";485
"71478";86
"71479";1775
"71480";588
"71481";1168
"71482";841
"71483";431
"71484";1308
"71485";260
"71486";8616
"71487";164
"71488";106
"71489";570
"71490";1008
"71491";1159
"71492";126
"71493";338
"71494";535
"71495";872
"71496";145
"71497";2134
"71498";133
"71499";4310
"71500";95
"71501";145
"71502";1582
"71503";128
"71504";80
"71505";75
"71506";1142
"71507";169
"71508";414
"71509";475
"71510";607
"71512";3080
"71513";1126
"71514";416
"71515";99
"71516";607
"71517";234
"71518";276
"71519";194
"71520";1285
"71521";104
"71522";1739
"71523";1189
"71524";169
"71525";584
"71526";358
"71527";210
"71528";2012
"71529";261
"71530";490
"71531";221
"71532";186
"71533";534
"71534";114
"71535";504
"71537";131
"71538";448
"71539";78
"71540";2886
"71541";372
"71542";1548
"71543";5523
"71544";194
"71545";1060
"71546";402
"71547";267
"71548";253
"71549";220
"71550";833
"71551";93
"71552";518
"71553";270
"71554";115
"71555";2319
"71556";557
"71557";717
"71558";1135
"71559";556
"71561";222
"71562";215
"71563";77
"71564";742
"71565";576
"71566";1071
"71567";255
"71568";56
"71570";522
"71571";457
"71572";232
"71573";192
"71574";804
"71576";281
"71577";212
"71578";319
"71579";165
"71580";421
"71581";255
"71582";654
"71583";710
"71584";1195
"71585";1354
"71586";256
"71588";1098
"71589";427
"71590";621
"71591";520
"72001";1686
"72002";211
"72003";11072
"72004";579
"72005";938
"72006";1874
"72007";494
"72008";5350
"72009";377
"72010";402
"72011";909
"72012";504
"72013";2115
"72015";116
"72016";1472
"72017";242
"72018";89
"72019";377
"72020";715
"72021";598
"72022";1227
"72023";2250
"72024";3640
"72025";2021
"72026";1499
"72027";328
"72028";486
"72029";1964
"72031";528
"72032";330
"72034";442
"72035";2165
"72036";317
"72037";112
"72038";604
"72039";3834
"72040";139
"72041";339
"72042";2088
"72043";323
"72044";438
"72045";827
"72046";1544
"72047";2129
"72048";528
"72049";245
"72050";1549
"72051";3379
"72052";686
"72053";1228
"72054";3816
"72056";1343
"72057";71
"72058";6548
"72059";853
"72060";263
"72061";1698
"72062";862
"72064";538
"72065";2331
"72066";427
"72067";988
"72068";1403
"72070";243
"72071";6068
"72072";252
"72073";1070
"72074";210
"72075";990
"72076";236
"72077";427
"72078";358
"72079";310
"72080";2708
"72083";395
"72084";1261
"72085";182
"72086";137
"72087";493
"72088";337
"72089";1881
"72090";2916
"72091";136
"72093";903
"72094";615
"72095";7598
"72096";1653
"72098";512
"72099";638
"72100";411
"72101";675
"72102";97
"72103";610
"72104";575
"72105";496
"72106";938
"72107";351
"72109";569
"72110";1044
"72111";479
"72112";474
"72113";774
"72114";269
"72115";923
"72118";1474
"72119";1041
"72120";251
"72121";324
"72122";1043
"72123";71
"72124";4709
"72125";297
"72126";290
"72127";1943
"72128";531
"72129";849
"72130";694
"72131";598
"72132";8849
"72133";1483
"72134";535
"72135";612
"72136";319
"72137";2186
"72138";2915
"72139";980
"72141";942
"72142";153
"72143";1926
"72144";329
"72145";396
"72146";3062
"72147";1132
"72148";83
"72149";643
"72150";1270
"72151";1141
"72152";459
"72153";560
"72154";14898
"72155";2331
"72156";945
"72157";724
"72158";842
"72160";591
"72161";901
"72163";496
"72164";70
"72165";1901
"72166";320
"72167";722
"72168";2084
"72169";1457
"72170";175
"72171";102
"72172";1442
"72173";1229
"72174";103
"72175";1555
"72176";4167
"72177";356
"72178";192
"72179";1895
"72180";5230
"72181";143213
"72182";1554
"72183";1064
"72184";384
"72185";664
"72186";888
"72187";1608
"72188";151
"72189";2157
"72190";277
"72191";3128
"72192";97
"72193";431
"72194";269
"72195";1896
"72196";719
"72197";691
"72198";2638
"72199";279
"72200";3738
"72201";259
"72202";202
"72204";529
"72205";1794
"72208";374
"72209";304
"72210";306
"72211";637
"72212";700
"72213";5231
"72214";10
"72215";1023
"72216";590
"72217";2434
"72218";288
"72219";867
"72220";908
"72221";375
"72222";279
"72223";2625
"72224";536
"72225";664
"72226";1327
"72227";43
"72228";2094
"72229";490
"72230";1075
"72231";5173
"72232";647
"72233";61
"72234";367
"72235";379
"72236";192
"72237";505
"72238";71
"72239";614
"72241";2948
"72243";1662
"72244";2965
"72245";688
"72246";213
"72247";1344
"72248";825
"72249";770
"72250";154
"72251";381
"72252";1162
"72253";2620
"72254";272
"72255";806
"72256";766
"72257";2281
"72259";287
"72260";3436
"72261";306
"72262";2171
"72264";12124
"72265";240
"72266";712
"72267";919
"72268";706
"72269";3245
"72270";189
"72271";915
"72272";315
"72273";231
"72274";208
"72275";1466
"72276";1943
"72277";114
"72278";785
"72279";157
"72280";2141
"72281";439
"72282";534
"72283";335
"72286";390
"72287";2048
"72289";2043
"72290";1773
"72291";975
"72292";245
"72293";621
"72294";471
"72295";502
"72296";749
"72297";555
"72298";573
"72299";2429
"72300";2693
"72302";175
"72303";733
"72305";1003
"72306";1312
"72307";241
"72308";2112
"72309";287
"72310";1921
"72311";357
"72312";233
"72313";225
"72314";376
"72315";825
"72316";683
"72317";509
"72319";752
"72320";2560
"72321";538
"72322";224
"72323";456
"72324";510
"72325";846
"72326";208
"72327";299
"72328";3650
"72329";4030
"72330";430
"72331";570
"72332";607
"72333";444
"72334";2267
"72335";1070
"72336";1206
"72337";883
"72338";716
"72339";679
"72340";1207
"72341";622
"72342";170
"72343";625
"72344";2884
"72345";340
"72346";4472
"72347";305
"72348";130
"72349";478
"72350";3056
"72351";1052
"72352";137
"72353";214
"72354";163
"72355";99
"72356";422
"72357";726
"72358";1611
"72359";1421
"72360";1458
"72361";475
"72362";163
"72363";1657
"72364";1470
"72366";316
"72367";798
"72368";323
"72369";609
"72370";329
"72372";75
"72373";2531
"72374";151
"72375";548
"72376";709
"72377";1023
"72378";1448
"72379";197
"72380";949
"72381";1377
"72382";932
"72383";132
"72385";1774
"72386";4196
"73001";234
"73003";3817
"73004";434
"73005";181
"73006";4486
"73007";1674
"73008";29989
"73010";6290
"73011";19212
"73012";147
"73013";370
"73014";279
"73015";1857
"73017";999
"73018";772
"73019";954
"73020";442
"73021";858
"73022";551
"73023";690
"73024";781
"73025";524
"73026";388
"73027";385
"73028";327
"73029";4876
"73030";3422
"73031";4625
"73032";2176
"73033";499
"73034";2051
"73036";674
"73039";548
"73040";360
"73041";311
"73042";266
"73043";2699
"73047";260
"73048";358
"73049";146
"73050";565
"73051";5018
"73052";147
"73053";680
"73054";7251
"73055";1864
"73057";499
"73058";1270
"73059";2196
"73061";428
"73063";729
"73064";5584
"73065";58824
"73067";1157
"73068";587
"73069";947
"73070";694
"73071";566
"73072";34
"73073";524
"73074";330
"73075";566
"73076";260
"73077";564
"73078";145
"73079";913
"73081";669
"73082";735
"73083";233
"73084";956
"73085";1382
"73086";399
"73087";6264
"73088";160
"73089";1259
"73090";260
"73091";204
"73092";155
"73094";336
"73095";377
"73096";1040
"73097";685
"73098";810
"73099";428
"73100";1880
"73101";96
"73103";2871
"73104";462
"73105";1231
"73106";301
"73107";648
"73109";766
"73110";792
"73113";178
"73114";808
"73116";496
"73117";682
"73119";102
"73120";588
"73121";1913
"73122";417
"73123";391
"73124";3029
"73128";4570
"73129";1229
"73130";2112
"73131";305
"73132";758
"73133";350
"73135";1077
"73137";4070
"73138";497
"73139";269
"73140";287
"73141";679
"73142";821
"73145";460
"73146";773
"73147";204
"73149";311
"73150";3705
"73151";3717
"73152";204
"73153";1360
"73154";3159
"73155";1900
"73156";309
"73157";3077
"73159";830
"73160";932
"73161";657
"73162";679
"73164";1010
"73166";56
"73168";121
"73170";538
"73171";4101
"73173";473
"73175";68
"73176";701
"73177";233
"73178";501
"73179";11930
"73180";435
"73181";3511
"73182";2226
"73183";1262
"73184";502
"73186";476
"73187";2634
"73188";1031
"73189";228
"73190";250
"73191";2109
"73192";214
"73193";106
"73194";337
"73196";792
"73197";643
"73200";552
"73201";434
"73202";446
"73204";2073
"73205";119
"73206";715
"73207";425
"73208";955
"73210";381
"73211";794
"73212";2012
"73213";8493
"73214";233
"73215";4149
"73216";484
"73217";368
"73218";825
"73219";653
"73220";365
"73221";94
"73222";6145
"73223";448
"73224";878
"73225";2778
"73226";1688
"73227";2362
"73228";848
"73229";532
"73230";133
"73231";1203
"73232";749
"73233";167
"73234";149
"73235";545
"73236";2924
"73237";343
"73240";784
"73241";1182
"73242";269
"73243";1712
"73245";817
"73246";295
"73247";955
"73248";7681
"73249";1765
"73250";1616
"73252";231
"73253";606
"73254";116
"73255";818
"73256";344
"73257";3503
"73258";679
"73259";548
"73261";2466
"73262";463
"73263";1120
"73265";700
"73267";294
"73268";531
"73269";705
"73270";4027
"73271";302
"73272";175
"73273";488
"73274";456
"73275";327
"73276";425
"73277";166
"73278";1238
"73280";338
"73281";752
"73282";1065
"73283";705
"73284";1009
"73285";2342
"73286";1188
"73288";1932
"73289";435
"73290";2061
"73292";312
"73293";455
"73294";329
"73296";2034
"73297";602
"73298";935
"73299";322
"73300";3003
"73301";795
"73302";342
"73303";7075
"73304";1577
"73306";1058
"73307";541
"73308";606
"73309";299
"73310";475
"73311";104
"73312";910
"73313";231
"73314";263
"73315";465
"73316";290
"73317";707
"73318";249
"73320";857
"73322";532
"73323";356
"73324";198
"73326";2059
"73327";401
"73328";2253
"73329";1897
"73330";2998
"74001";1435
"74002";2577
"74003";1091
"74004";415
"74005";4494
"74006";2176
"74007";2713
"74008";6260
"74009";927
"74010";128171
"74012";36243
"74013";2185
"74014";1880
"74015";1127
"74016";2588
"74018";1804
"74019";3184
"74020";1287
"74021";1600
"74024";2220
"74025";1486
"74026";5026
"74027";457
"74029";416
"74030";321
"74031";2842
"74032";1286
"74033";1364
"74034";594
"74035";600
"74036";383
"74037";1811
"74038";1144
"74040";3184
"74041";279
"74042";12554
"74043";5700
"74044";1031
"74045";246
"74046";508
"74048";1070
"74049";484
"74050";651
"74051";689
"74052";1032
"74053";1225
"74054";746
"74055";540
"74056";8646
"74057";1080
"74058";930
"74059";260
"74060";116
"74061";909
"74062";1392
"74063";1250
"74064";1220
"74065";499
"74066";250
"74067";2682
"74068";513
"74069";813
"74070";2771
"74071";217
"74072";201
"74073";634
"74074";600
"74075";1414
"74076";1632
"74077";1031
"74078";406
"74079";668
"74080";1714
"74081";16993
"74082";3952
"74083";2105
"74085";1143
"74086";720
"74087";2091
"74088";1175
"74089";979
"74090";1328
"74091";350
"74094";6902
"74095";317
"74096";4496
"74097";1842
"74098";1490
"74099";873
"74100";796
"74101";701
"74102";1438
"74103";2176
"74104";3575
"74105";6076
"74106";888
"74107";156
"74108";998
"74109";895
"74111";214
"74112";8010
"74114";513
"74116";2012
"74117";822
"74118";2501
"74119";9099
"74121";1164
"74122";634
"74123";7607
"74124";1683
"74126";954
"74127";1420
"74128";3479
"74129";232
"74130";536
"74131";2086
"74133";10417
"74134";1227
"74135";532
"74136";2118
"74137";3716
"74138";1545
"74139";1037
"74140";1470
"74141";993
"74142";979
"74143";2976
"74144";820
"74145";634
"74146";1456
"74147";1003
"74148";273
"74150";1598
"74151";566
"74152";1272
"74153";1617
"74154";2470
"74155";800
"74156";693
"74157";1737
"74158";1091
"74159";3260
